budget,id,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,release_year,return
0,156603,en,0.64078,1951-07-29,0.0,68,Released,Let's Go Navy!,7.0,1.0,1951,0
0,180819,en,0.269692,1952-09-21,0.0,63,Released,Feudin' Fools,0.0,0.0,1952,0
0,252916,en,0.08455,1952-06-29,0.0,66,Released,Here Come the Marines,7.0,1.0,1952,0
0,115706,en,0.002085,1952-03-23,0.0,67,Released,Hold That Line,0.0,0.0,1952,0
0,192371,en,0.003353,1953-08-14,0.0,62,Released,Clipped Wings,0.0,0.0,1953,0
0,116160,en,0.523744,1953-02-15,0.0,62,Released,Jalopy,7.0,2.0,1953,0
0,107966,en,0.058772,1953-05-24,0.0,62,Released,Loose in London,6.5,1.0,1953,0
0,174195,en,0.158484,1953-12-06,0.0,64,Released,Private Eyes,8.0,1.0,1953,0
0,116190,en,0.022909,1954-03-07,0.0,62,Released,Paris Playboys,0.0,0.0,1954,0
0,70313,en,0.409838,1955-01-07,0.0,64,Released,Bowery to Bagdad,6.8,3.0,1955,0
0,144852,en,0.08675,1955-12-25,0.0,61,Released,Dig That Uranium,0.0,0.0,1955,0
0,193435,en,0.065699,1955-04-17,0.0,61,Released,High Society,8.0,1.0,1955,0
0,178569,en,0.164536,1955-09-18,0.0,61,Released,Jail Busters,6.0,2.0,1955,0
0,177234,en,0.631319,1955-07-31,0.0,61,Released,Spy Chasers,7.0,1.0,1955,0
0,230182,en,0.140066,1956-04-27,0.0,62,Released,Crashing Las Vegas,6.5,1.0,1956,0
0,193450,en,0.037052,1966-12-29,0.0,107,Released,Second Fiddle to a Steel Guitar,0.0,0.0,1966,0
0,358893,en,1.147328,2015-09-18,0.0,115,Released,Angry Indian Goddesses,7.7,6.0,2015,0
0,354220,en,3.486367,2015-09-14,0.0,95,Released,The Girl in the Photographs,4.6,29.0,2015,0
0,347850,en,1.449125,2016-03-14,0.0,87,Released,The Unfolding,4.0,10.0,2016,0
0,142023,fr,1.374382,2006-01-26,0.0,0,Released,Lovers of the Café Flore,6.3,8.0,2006,0
0,351065,en,2.000166,2015-09-11,0.0,96,Released,Zoom,5.7,25.0,2015,0
51237,331985,en,1.714401,2015-03-23,0.0,14,Released,Sundays,6.2,7.0,2015,0
0,321645,en,0.086079,2013-04-09,0.0,20,Released,This Is Normal,8.0,2.0,2013,0
0,298165,en,1.03593,2014-10-18,0.0,11,Released,He Took His Skin Off for Me,6.7,10.0,2014,0
0,334362,de,1.30421,2015-08-06,0.0,89,Released,Highway to Hellas,5.3,12.0,2015,0
0,203890,en,0.382739,2012-09-29,0.0,26,Released,2 Hours,3.2,5.0,2012,0
0,25803,en,0.635498,2007-09-13,0.0,101,Released,Amal,8.0,9.0,2007,0
0,276828,en,0.118706,2013-06-15,0.0,4,Released,Wind,7.3,3.0,2013,0
0,240636,de,0.142337,1964-01-01,0.0,10,Released,Rhinoceros,5.5,2.0,1964,0
0,317213,es,0.214997,2010-02-10,0.0,12,Released,The Twin Girls of Sunset Street,4.7,3.0,2010,0
0,195030,fr,0.984033,2012-09-14,0.0,10,Released,Palmipedarium,7.6,4.0,2012,0
0,348396,en,0.452077,2015-05-18,0.0,15,Released,Ave Maria,5.8,10.0,2015,0
0,335026,en,0.280555,2015-04-16,0.0,25,Released,Day One,7.4,5.0,2015,0
0,365909,en,0.502436,2015-01-01,0.0,30,Released,Everything Will Be Okay,7.3,6.0,2015,0
0,369373,en,0.879433,2015-07-08,0.0,13,Released,Stutterer,7.7,13.0,2015,0
0,250686,en,0.12,2014-04-13,0.0,8,Released,Eager,5.0,3.0,2014,0
0,382523,en,0.080108,2012-10-17,0.0,7,Released,Vaesen,4.0,2.0,2012,0
0,109907,hi,0.679086,2012-04-20,0.0,141,Released,Hate Story,6.4,11.0,2012,0
0,282346,hi,1.383588,2014-07-18,0.0,130,Released,Hate Story 2,4.5,12.0,2014,0
0,300455,en,0.173264,2013-01-01,0.0,8,Released,Absent Minded,5.3,3.0,2013,0
0,365566,en,0.121883,2014-10-03,0.0,7,Released,Small People with Hats,6.0,2.0,2014,0
0,116312,es,0.619347,1978-09-14,1622164.0,95,Released,The National Shotgun,7.2,14.0,1978,0
0,352166,en,0.070244,2015-04-15,0.0,73,Released,Catastasis,6.0,1.0,2015,0
0,144686,en,0.00469,1972-11-01,0.0,7,Released,The Lift,6.0,1.0,1972,0
0,53202,en,0.409958,1964-12-29,0.0,123,Released,The T.A.M.I. Show,8.7,5.0,1964,0
0,142914,en,0.047059,2013-08-16,0.0,58,Released,In Search of Blind Joe Death: The Saga of John Fahey,5.0,1.0,2013,0
5000000,370755,en,10.300307,2016-11-17,2152738.0,118,Released,Paterson,7.0,311.0,2016,0.43
115000000,290595,en,17.260203,2016-04-06,164602163.0,114,Released,The Huntsman: Winter's War,6.0,1575.0,2016,1.43
35000000,325133,en,9.914008,2016-05-04,108758521.0,91,Released,Neighbors 2: Sorority Rising,5.6,1490.0,2016,3.11
0,133953,en,0.23136,2011-10-12,0.0,80,Released,Snow Shark: Ancient Snow Beast,4.0,2.0,2011,0
0,113660,en,0.139006,2002-05-31,0.0,55,Released,Rumble,5.7,3.0,2002,0
0,224944,en,1.108737,2013-10-20,0.0,85,Released,Silent Retreat,5.9,11.0,2013,0
110,158928,en,0.814722,2003-05-04,0.0,108,Released,The Roman Spring of Mrs. Stone,4.5,4.0,2003,0
0,86239,en,0.035862,1977-11-20,0.0,95,Released,The Pack,7.5,2.0,1977,0
0,26829,en,0.608893,1956-02-01,0.0,79,Released,The Houston Story,5.0,1.0,1956,0
0,70151,en,0.344184,1949-09-22,0.0,76,Released,Johnny Stool Pigeon,5.0,1.0,1949,0
0,388910,en,0.013553,1943-12-17,0.0,64,Released,Klondike Kate,0.0,0.0,1943,0
0,29487,en,0.361934,1944-10-09,0.0,60,Released,The Mark of the Whistler,3.8,2.0,1944,0
0,29490,en,0.113959,1945-10-30,0.0,60,Released,Voice of the Whistler,6.3,2.0,1945,0
0,29829,en,0.558991,1946-04-11,0.0,61,Released,Mysterious Intruder,4.8,5.0,1946,0
0,46196,en,0.114236,1951-06-01,0.0,76,Released,Hollywood Story,5.8,3.0,1951,0
0,206099,de,0.168193,1954-04-01,0.0,77,Released,The Iron Glove,0.0,0.0,1954,0
0,29390,en,0.754169,1966-11-18,0.0,92,Released,"Let's Kill Uncle, Before Uncle Kills Us",4.3,2.0,1966,0
0,29398,en,1.185947,1968-05-01,0.0,97,Released,Project X,0.0,0.0,1968,0
0,300769,en,0.095193,1921-10-29,0.0,90,Released,Enchantment,0.0,0.0,1921,0
0,365183,en,0.814786,2015-04-17,0.0,100,Released,Killing Them Safely,4.8,5.0,2015,0
0,118534,en,2.285098,1946-07-19,0.0,100,Released,A Scandal in Paris,6.3,5.0,1946,0
0,369168,en,0.233104,2016-09-23,0.0,100,Released,A Good American,7.5,2.0,2016,0
0,355925,en,0.027671,2014-02-08,0.0,87,Released,Another World,0.0,0.0,2014,0
0,252674,en,0.873852,2013-01-01,0.0,90,Released,A Second Chance,5.3,16.0,2013,0
0,327674,en,0.780846,2010-01-01,0.0,95,Released,The Invited,2.0,3.0,2010,0
0,356300,en,1.77263,2015-09-19,0.0,101,Released,How to Plan an Orgy in a Small Town,5.0,31.0,2015,0
0,101733,en,2.261585,2011-09-24,0.0,85,Released,Zombie Ass: Toilet of the Dead,3.8,16.0,2011,0
0,40043,en,1.710088,1976-04-26,0.0,108,Released,Island of Death,4.8,32.0,1976,0
0,90843,bn,0.123425,2011-09-28,0.0,140,Released,Baishe Srabon,7.0,2.0,2011,0
0,57173,en,2.05618,2010-10-09,0.0,86,Released,Monsterwolf,3.0,7.0,2010,0
0,102909,en,0.197417,1997-12-26,0.0,96,Released,Joey,4.0,1.0,1997,0
0,332748,en,0.192604,2015-04-19,0.0,83,Released,Very Semi-Serious,7.3,4.0,2015,0
9000000,301608,en,7.55939,2016-04-29,0.0,93,Released,The Trust,4.8,159.0,2016,0
0,131334,en,0.00022,1988-05-10,0.0,90,Released,The Mask,8.0,2.0,1988,0
0,173327,en,0.702079,2014-10-03,0.0,162,Released,From Bedrooms to Billions,7.1,4.0,2014,0
4000000,68016,ta,0.372987,2011-01-14,6000000.0,160,Released,Aadukalam,6.8,8.0,2011,1.5
0,81030,en,1.066544,1944-07-14,0.0,106,Released,Summer Storm,4.7,3.0,1944,0
325000,372226,ta,0.867549,2016-02-04,1600000.0,118,Released,Visaranai,8.0,8.0,2016,4.92
0,166393,en,0.000571,1981-11-13,0.0,101,Released,Burning an Illusion,0.0,0.0,1981,0
0,297393,en,1.92024,2015-04-17,0.0,86,Released,Dark Horse,3.7,23.0,2015,0
0,290916,en,0.016798,2014-10-16,0.0,14,Released,7.2,0.0,0.0,2014,0
0,376570,en,7.205636,2016-03-12,0.0,81,Released,Hush,6.9,834.0,2016,0
0,121983,en,1.683584,2012-09-09,0.0,101,Released,Free Angela and All Political Prisoners,6.6,12.0,2012,0
0,285869,en,0.017768,2014-09-07,0.0,95,Released,Wet Bum,0.0,0.0,2014,0
1500000,32202,en,0.257958,1982-10-01,0.0,76,Released,Hey Good Lookin',6.8,7.0,1982,0
0,308063,en,0.56447,2015-01-26,0.0,83,Released,The Visit: An Alien Encounter,5.7,6.0,2015,0
0,277690,ms,0.479662,2014-07-09,0.0,105,Released,Yasmine,0.0,0.0,2014,0
0,61908,en,1.108281,1948-06-30,0.0,82,Released,Canon City,5.1,6.0,1948,0
0,42362,en,0.229897,1919-12-28,0.0,22,Released,From Hand to Mouth,7.1,4.0,1919,0
1500000,343112,en,0.494847,2015-06-02,0.0,87,Released,Man Vs.,5.4,12.0,2015,0
2100000,374465,fr,5.858112,2016-03-16,282382.0,102,Released,Things to Come,6.5,70.0,2016,0.13
0,318553,en,1.798216,2014-12-23,0.0,88,Released,Sugar Daddies,4.8,11.0,2014,0
0,237811,en,0.223245,2013-11-13,0.0,101,Released,Blue Sky Bones,6.9,4.0,2013,0
3000,15803,en,1.099681,1995-01-01,0.0,20,Released,Multi-Facial,5.9,7.0,1995,0
0,130269,es,0.020031,1988-01-01,0.0,55,Released,Cien niños esperando un tren,7.6,5.0,1988,0
0,144651,de,0.586297,1928-07-14,0.0,6,Released,Ghosts Before Breakfast,7.0,9.0,1928,0
0,113217,en,0.301324,2000-07-12,0.0,93,Released,Out of Sync,0.0,0.0,2000,0
0,57656,en,3.26206,2007-12-18,0.0,214,Released,Dangerous Days: Making Blade Runner,8.2,17.0,2007,0
0,18597,en,0.867197,2004-11-08,0.0,75,Released,Jimmy Carr: Live,7.3,8.0,2004,0
0,19499,en,0.638918,2005-01-01,0.0,80,Released,Jimmy Carr: Stand Up,7.0,10.0,2005,0
0,15372,en,0.62228,2007-11-05,0.0,93,Released,Jimmy Carr: Comedian,7.4,9.0,2007,0
0,15429,en,1.084058,2008-11-03,0.0,87,Released,Jimmy Carr: In Concert,8.7,7.0,2008,0
0,24784,en,0.414557,2009-11-02,0.0,90,Released,Jimmy Carr: Telling Jokes,7.7,10.0,2009,0
0,49381,en,0.579694,2010-11-08,0.0,113,Released,Jimmy Carr: Making People Laugh,7.1,9.0,2010,0
0,79483,en,0.309219,2011-11-21,0.0,111,Released,Jimmy Carr: Being Funny,6.9,8.0,2011,0
0,238177,en,0.170595,2013-11-17,0.0,92,Released,Jimmy Carr: Laughing and Joking,8.0,3.0,2013,0
0,204344,en,0.112133,2010-01-01,0.0,10,Released,Internet Story,8.2,3.0,2010,0
0,200558,en,0.522593,2012-05-08,0.0,7,Released,Kara,5.3,2.0,2012,0
0,26768,en,1.057753,1968-09-01,0.0,93,Released,Baby Love,5.6,4.0,1968,0
1000000,354924,en,3.904904,2015-10-01,0.0,80,Released,The Dead Room,4.8,39.0,2015,0
0,254439,pt,1.867297,2014-09-05,0.0,0,Released,O Candidato Honesto,5.7,37.0,2014,0
0,96186,fr,0.247933,1898-01-01,0.0,1,Released,The Magician,6.4,7.0,1898,0
0,52854,zh,1.441442,1975-10-02,0.0,93,Released,Black Magic,5.7,8.0,1975,0
0,227077,hu,1.167734,1915-03-20,0.0,65,Released,The Undesirable,0.0,0.0,1915,0
0,348390,en,4.63267,2016-04-16,0.0,110,Released,Confirmation,6.9,56.0,2016,0
0,235046,en,1.906993,2013-03-10,0.0,81,Released,Darkroom,4.2,13.0,2013,0
18,301056,en,1.145184,2014-03-25,0.0,87,Released,Enchanted Kingdom,5.1,13.0,2014,0
0,67174,tl,0.236331,2005-12-25,0.0,106,Released,Exodus: Tales from the Enchanted Kingdom,3.5,2.0,2005,0
0,99374,en,0.573453,1964-06-03,0.0,89,Released,Honeymoon Hotel,0.0,0.0,1964,0
0,166660,en,1.290102,2012-02-22,0.0,83,Released,Jurassic Attack,3.1,14.0,2012,0
0,255388,it,0.080368,1945-11-16,0.0,70,Released,Man Alive,5.5,1.0,1945,0
0,56078,en,0.840863,1984-05-06,0.0,97,Released,Vabank II,7.1,8.0,1984,0
0,51505,en,0.217647,2009-12-13,0.0,90,Released,The Christmas Hope,6.7,6.0,2009,0
0,244852,en,1.93453,2014-04-18,0.0,76,Released,Poseidon Rex,3.4,14.0,2014,0
0,270909,es,0.146336,2014-05-18,0.0,95,Released,Refugiado,6.0,3.0,2014,0
0,117023,en,0.104482,2001-01-01,0.0,90,Released,Sharkman,2.0,1.0,2001,0
0,322746,en,0.036361,2015-01-23,0.0,89,Post Production,Sweet Micky for President,0.0,0.0,2015,0
0,101320,en,0.441255,2000-04-02,0.0,88,Released,The Spiral Staircase,4.0,1.0,2000,0
0,67021,en,0.47608,1985-01-01,0.0,85,Released,The Young Vagabond,5.4,4.0,1985,0
0,217324,en,0.121225,1952-02-15,0.0,60,Released,Trail Guide,0.0,0.0,1952,0
0,377170,en,0.017679,1936-09-04,0.0,56,Released,Trailin' West,0.0,0.0,1936,0
0,130098,en,0.021875,1936-05-02,0.0,56,Released,Treachery Rides the Range,0.0,0.0,1936,0
0,53421,en,0.456385,1918-08-11,0.0,23,Released,Triple Trouble,4.8,5.0,1918,0
0,364810,vi,0.021206,2015-05-15,0.0,103,Released,Triple Troubles,0.0,0.0,2015,0
0,85613,en,0.089309,1934-11-02,0.0,75,Released,Kentucky Kernels,9.0,1.0,1934,0
0,110282,en,0.109945,2004-11-12,0.0,91,Released,A Way of Life,8.0,2.0,2004,0
0,341366,en,2.590546,2015-06-07,0.0,96,Released,Sherpa,7.4,12.0,2015,0
0,352372,en,2.503793,2015-09-24,0.0,78,Released,Darling,5.3,19.0,2015,0
0,39857,cn,1.590232,1993-05-13,0.0,96,Released,The Untold Story,6.7,20.0,1993,0
0,339994,en,6.049596,2016-09-16,0.0,98,Released,The Good Neighbor,6.2,116.0,2016,0
0,194853,pt,0.377094,1964-06-25,0.0,80,Released,The Guns,5.0,1.0,1964,0
0,178032,pt,0.154252,1977-02-01,0.0,0,Released,"Lúcio Flávio, o Passageiro da Agonia",7.5,3.0,1977,0
0,146904,pt,0.072383,1957-08-26,0.0,90,Released,"Rio, Zona Norte",5.0,1.0,1957,0
0,146075,pt,0.192623,1955-08-24,0.0,100,Released,Rio 100 Degrees F.,3.0,2.0,1955,0
0,86234,pt,0.207397,1974-05-21,0.0,112,Released,The Amulet of Ogum,4.0,2.0,1974,0
0,135335,ja,0.095234,1934-05-11,0.0,93,Released,A Mother Should Be Loved,0.0,0.0,1934,0
0,19509,en,0.348432,2007-04-01,0.0,100,Released,All The Days Before Tomorrow,0.0,0.0,2007,0
0,297421,fr,0.088236,2014-10-22,0.0,142,Released,Of Men and War,6.5,2.0,2014,0
7000000,170194,en,6.24665,2013-01-10,0.0,100,Released,Riddle,4.3,23.0,2013,0
0,153161,en,0.683506,1938-10-14,0.0,82,Released,Young Dr. Kildare,5.7,3.0,1938,0
0,153165,en,0.078571,1940-04-12,0.0,77,Released,Dr. Kildare's Strange Case,6.0,1.0,1940,0
0,85540,en,0.285855,1940-09-06,0.0,79,Released,Dr. Kildare Goes Home,6.5,1.0,1940,0
0,153169,en,0.213993,1942-02-04,0.0,92,Released,Dr. Kildare's Victory,4.5,2.0,1942,0
0,336121,en,3.24433,2015-02-23,0.0,100,Released,Girl on the Edge,5.4,16.0,2015,0
0,80094,en,0.00022,1977-01-16,0.0,100,Released,The Apple Game,5.0,1.0,1977,0
5070773,335578,da,8.121072,2015-12-03,0.0,100,Released,Land of Mine,7.8,283.0,2015,0
0,342165,en,1.714795,2016-03-25,7000.0,108,Released,Too Late,7.5,16.0,2016,0
0,117483,pl,1.181015,1979-09-04,0.0,118,Released,Young Girls of Wilko,7.4,4.0,1979,0
0,392418,en,0.877195,2017-03-17,0.0,84,Released,The Cheerleader Murders,4.0,2.0,2017,0
0,197175,de,0.871091,1971-02-15,0.0,84,Released,Rio das Mortes,6.7,3.0,1971,0
0,355230,en,0.154899,2015-09-04,0.0,190,Released,In Jackson Heights,8.5,2.0,2015,0
0,332739,en,0.022031,2015-04-16,0.0,76,Released,In Transit,0.0,0.0,2015,0
0,317954,en,1.043523,2016-03-11,0.0,96,Released,City of Gold,5.7,13.0,2016,0
0,107641,ja,0.662763,1982-06-05,0.0,146,Released,Onimasa: A Japanese Godfather,8.5,2.0,1982,0
0,122270,de,0.085174,1970-10-26,0.0,90,Rumored,The Niklashausen Journey,8.0,2.0,1970,0
0,3102,en,0.602554,2005-03-13,0.0,120,Released,My Step Brother Frankenstein,3.3,3.0,2005,0
0,62729,en,0.189647,2000-06-06,0.0,110,Released,His Wife's Diary,4.5,5.0,2000,0
0,193899,en,0.048265,1912-12-16,0.0,15,Released,The Burglar’s Dilemma,5.0,1.0,1912,0
0,128671,en,0.271328,1912-12-05,0.0,16,Released,The New York Hat,5.5,4.0,1912,0
0,191068,en,0.172089,1912-11-24,0.0,12,Released,The Painted Lady,6.0,3.0,1912,0
0,190883,en,0.07602,1911-11-20,0.0,18,Released,The Miser's Heart,6.0,2.0,1911,0
0,191427,en,0.107083,1913-05-10,0.0,17,Released,The House of Darkness,4.3,3.0,1913,0
0,116857,en,0.212974,1913-01-01,0.0,17,Released,Death's Marathon,6.3,6.0,1913,0
0,125673,en,0.196528,1913-01-01,0.0,29,Released,The Battle at Elderbush Gulch,6.0,2.0,1913,0
0,261684,en,0.122658,1934-02-02,0.0,77,Released,This Side of Heaven,3.5,2.0,1934,0
0,126418,en,0.001988,1933-12-01,0.0,87,Released,Should Ladies Behave,0.0,0.0,1933,0
0,230284,en,0.625556,1933-08-31,0.0,72,Released,One Man's Journey,10.0,1.0,1933,0
0,184824,en,0.882129,1933-04-14,0.0,80,Released,Sweepings,0.0,0.0,1933,0
0,182899,en,0.078521,1936-02-15,0.0,72,Released,The Voice of Bugle Ann,7.0,1.0,1936,0
0,183827,en,0.136618,1941-03-28,0.0,70,Released,The Bad Man,0.0,0.0,1941,0
0,335498,en,0.001694,1941-03-13,0.0,80,Released,The Penalty,0.0,0.0,1941,0
0,255733,en,0.58612,1956-11-19,0.0,57,Released,Our Mr. Sun,0.0,0.0,1956,0
0,101715,en,0.061341,2011-11-01,0.0,77,Released,Unguarded,9.5,1.0,2011,0
0,112558,en,0.460636,1957-02-01,0.0,84,Released,The Young Stranger,5.0,1.0,1957,0
0,356090,fi,0.455394,2015-08-31,0.0,84,Post Production,2 Nights Till Morning,7.5,4.0,2015,0
0,290188,en,1.328486,2014-09-06,0.0,86,Released,The Brittany Murphy Story,4.4,10.0,2014,0
0,87992,sv,0.076474,2010-10-28,0.0,126,Released,Where Once We Walked,3.5,2.0,2010,0
0,54440,en,0.000308,1974-07-17,0.0,104,Released,The Education of Sonny Carson,7.3,2.0,1974,0
0,340187,en,2.018219,2016-02-06,0.0,95,Released,Uncaged,3.8,13.0,2016,0
0,328594,ja,0.522941,2016-03-18,0.0,90,Released,The Birth of Saké,7.4,14.0,2016,0
0,298032,en,7.862361,2015-02-24,0.0,79,Released,VANish,4.5,23.0,2015,0
0,96767,en,0.00022,1992-12-27,0.0,92,Released,Mrs. 'Arris Goes to Paris,9.0,1.0,1992,0
0,169496,en,0.03649,1965-01-01,0.0,66,Released,Kitchen,7.0,1.0,1965,0
0,347097,en,1.009579,2016-04-03,0.0,90,Released,Observance,5.4,12.0,2016,0
0,47851,ru,1.674575,1978-12-04,0.0,103,Released,Five Evenings,4.6,7.0,1978,0
0,333356,en,0.590079,2015-04-19,0.0,90,Released,What Our Fathers Did: A Nazi Legacy,6.3,8.0,2015,0
0,324320,en,0.214932,2015-03-14,0.0,87,Released,Theory of Obscurity: A Film About the Residents,6.9,4.0,2015,0
0,71336,ru,0.304732,1967-06-06,0.0,110,Released,The Commissar,6.4,7.0,1967,0
0,23154,ja,1.383098,2008-05-24,0.0,46,Released,The Garden of Sinners - Chapter 4: The Hollow Shrine,7.2,14.0,2008,0
0,212156,ja,1.580626,2013-09-28,0.0,88,Released,The Garden of Sinners: Future Gospel,7.2,12.0,2013,0
0,100288,it,0.174121,2007-06-15,0.0,93,Released,Black Sun,4.5,1.0,2007,0
0,168976,en,0.121702,1992-09-30,0.0,96,Released,The Silent Touch,0.0,0.0,1992,0
0,29009,pt,0.645877,2005-10-01,0.0,106,Released,O Coronel e o Lobisomem,6.3,8.0,2005,0
5000000,23854,pt,0.658448,2009-10-30,0.0,90,Released,The Assailant,5.4,11.0,2009,0
0,62132,en,2.056523,1987-07-24,0.0,88,Released,Blood Diner,5.3,26.0,1987,0
0,75537,it,0.087492,2008-09-06,0.0,0,Released,Son of Sam,1.5,2.0,2008,0
0,333123,en,0.206222,2015-04-18,0.0,101,Released,Jackrabbit,3.8,4.0,2015,0
32000000,39899,en,5.409525,1982-03-25,0.0,93,Released,Turkey Shoot,5.8,29.0,1982,0
0,3941,en,0.411367,1941-02-27,0.0,72,Released,Blondie Goes Latin,8.0,3.0,1941,0
0,297063,de,0.026497,1995-09-26,0.0,0,Released,Sven's Secret,0.0,0.0,1995,0
16000000,377985,hi,5.127876,2016-04-15,29251596.0,142,Released,Fan,6.2,73.0,2016,1.83
0,1659,de,0.676005,1993-01-01,0.0,89,Released,Texas - Doc Snyder hält die Welt in Atem,6.3,12.0,1993,0
0,1652,de,1.931299,1994-12-21,0.0,92,Released,00 Schneider - Jagd auf Nihil Baxter,6.5,16.0,1994,0
0,1655,de,0.423345,1997-01-30,0.0,97,Released,Praxis Dr. Hasenbein,7.0,8.0,1997,0
0,38243,en,0.432522,1980-12-18,0.0,91,Released,Fatty Finn,6.7,3.0,1980,0
0,279090,de,0.039214,1998-09-26,0.0,nan,Released,"Ich Chef, Du Turnschuh",7.0,1.0,1998,0
0,348025,fr,3.052225,2015-10-14,0.0,113,Released,Families,5.0,26.0,2015,0
1800000,56948,it,0.25362,2008-09-02,0.0,100,Released,Máncora,5.8,6.0,2008,0
0,353326,en,8.445423,2016-04-08,11472454.0,108,Released,The Man Who Knew Infinity,7.2,314.0,2016,0
0,361841,sv,0.519263,2015-10-16,0.0,97,Released,Drifters,8.0,4.0,2015,0
0,24450,en,1.079616,2009-09-18,0.0,99,Released,Pretty Ugly People,4.1,12.0,2009,0
0,318054,en,0.602784,2015-01-27,0.0,80,Released,No Men Beyond This Point,6.3,8.0,2015,0
0,366901,en,3.668802,2016-01-29,0.0,113,Planned,Despite the Falling Snow,4.7,16.0,2016,0
0,161143,en,11.463062,2013-01-29,0.0,22,Released,Madly Madagascar,5.9,39.0,2013,0
0,85693,en,1.012941,2006-10-17,0.0,5,Released,Hammy's Boomerang Adventure,5.9,13.0,2006,0
0,118251,en,0.939069,2006-03-12,0.0,8,Released,First Flight,5.8,10.0,2006,0
0,385750,en,0.702758,2016-04-16,0.0,88,Released,Folk Hero & Funny Guy,5.5,2.0,2016,0
0,385738,en,0.736258,2016-04-14,0.0,89,Released,Dreamland,7.3,3.0,2016,0
0,305342,en,1.807007,2017-06-02,0.0,87,Released,Dean,7.7,6.0,2017,0
0,333092,en,0.333745,2015-04-16,0.0,81,Released,Come Down Molly,0.0,0.0,2015,0
0,58032,en,0.001192,1997-01-01,0.0,68,Released,Dial H-I-S-T-O-R-Y,0.0,0.0,1997,0
0,77786,de,0.012315,2003-10-01,0.0,121,Released,The Net,0.0,0.0,2003,0
0,102039,en,0.107888,2008-01-14,0.0,114,Released,Mock Up on Mu,8.0,2.0,2008,0
0,19459,en,0.107164,1992-04-27,0.0,48,Released,Tribulation 99: Alien Anomalies Under America,5.0,1.0,1992,0
0,9657,de,2.010996,1985-07-19,0.0,85,Released,Otto - The Movie,6.4,23.0,1985,0
0,9252,de,0.000844,1987-07-16,0.0,82,Released,Otto - The New Movie,4.5,11.0,1987,0
0,9379,de,0.062538,1989-07-12,0.0,92,Released,Otto - The Alien from East Frisia,5.0,14.0,1989,0
0,36137,de,0.16225,1976-04-02,0.0,87,Released,Nordsee ist Mordsee,7.5,4.0,1976,0
0,345874,en,1.922711,2016-04-05,0.0,94,Released,Stealing Cars,6.4,15.0,2016,0
0,165463,hr,1.706527,2013-01-02,0.0,93,Released,The Priest's Children,6.0,16.0,2013,0
0,56429,en,0.003921,1979-06-01,0.0,85,Released,Up from the Depths,3.3,3.0,1979,0
0,239091,en,0.019608,1959-03-01,0.0,66,Released,Forbidden Island,0.0,0.0,1959,0
0,45232,en,1.044354,1976-04-01,0.0,89,Released,Eat My Dust,5.8,6.0,1976,0
0,7237,en,0.341603,1989-03-01,0.0,79,Released,Wizards of the Lost Kingdom II,2.5,2.0,1989,0
0,62880,en,0.053047,1981-10-01,0.0,87,Released,Smokey Bites the Dust,7.0,1.0,1981,0
0,332283,en,3.328261,2018-04-25,0.0,0,Post Production,Mary Shelley,0.0,1.0,2018,0
0,103073,hi,0.412037,1983-08-19,0.0,123,Released,Ardh Satya,6.7,5.0,1983,0
0,58792,en,0.850359,2011-01-25,0.0,88,Released,BreadCrumbs,3.0,13.0,2011,0
0,375572,it,4.929165,2016-04-07,0.0,119,Released,Italian Race,7.7,187.0,2016,0
0,51393,ko,0.974446,2009-11-19,0.0,135,Released,White Night,5.8,12.0,2009,0
0,102444,en,0.298078,1977-08-23,0.0,96,Released,Welcome to Blood City,6.0,1.0,1977,0
0,114394,en,0.495813,1983-10-02,1.0,92,Released,The Lonely Lady,4.0,2.0,1983,0
0,168616,en,0.229608,2012-06-29,0.0,13,Released,Tumult,5.7,5.0,2012,0
0,37048,ja,1.838247,2010-09-18,0.0,123,Released,Mobile Suit Gundam 00: A Wakening of the Trailblazer,6.6,10.0,2010,0
0,60964,ja,1.032299,2011-02-26,0.0,115,Released,Macross Frontier: The Wings of Goodbye,5.8,3.0,2011,0
27000000,303858,en,11.953822,2016-05-12,93282604.0,98,Released,Money Monster,6.5,1096.0,2016,3.45
0,106729,en,0.151357,1979-11-01,0.0,100,Released,Natural Enemies,0.0,0.0,1979,0
0,47747,ja,0.897662,2011-02-02,0.0,33,Released,The Garden of Sinners: Epilogue,6.3,5.0,2011,0
0,363354,ja,0.951997,2015-10-05,0.0,120,Released,Library Wars: The Last Mission,0.0,0.0,2015,0
0,229113,ja,1.119661,2013-11-09,0.0,135,Released,The Kiyosu Conference,6.3,8.0,2013,0
0,138827,ja,0.533016,2012-01-07,0.0,270,Released,Penance,7.3,6.0,2012,0
0,28452,en,1.770523,1988-02-05,0.0,89,Released,Slugs,4.9,31.0,1988,0
0,34036,en,1.293476,2003-09-13,0.0,107,Released,Imagining Argentina,4.8,8.0,2003,0
700000,82394,de,1.185614,1938-05-20,0.0,73,Released,Swiss Miss,6.1,17.0,1938,0
0,16916,es,2.789697,2008-08-14,0.0,100,Released,A Boyfriend for My Wife,6.2,18.0,2008,0
30000000,322240,en,10.000208,2016-08-03,57814445.0,87,Released,Nine Lives,5.5,289.0,2016,1.93
7500000,84907,en,2.263493,2012-03-09,0.0,95,Released,Playback,3.7,40.0,2012,0
